sample_id	batch	source_group	input_file	diagnosis	UMAP1	UMAP2
TARGET-20-PAWRVC-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.349977	4.668886
TARGET-20-PAWRYC-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.304894	5.831668
TARGET-20-PAWSBW-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.455557	2.0664847
TARGET-20-PAWSBW-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.041348	5.741946
TARGET-20-PAWSCV-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.371438	7.8730626
TARGET-20-PAWSED-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.159746	7.7610254
TARGET-20-PAWSHR-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.578217	9.548643
TARGET-20-PAWSHR-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.49111	9.694163
TARGET-20-PAWSJC-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.5475	5.5887794
TARGET-20-PAWSJC-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.769663	7.684691
TARGET-20-PAWSJZ-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.89779	7.5811415
TARGET-20-PAWSKR-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.010499	4.711371
TARGET-20-PAWSRG-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.379667	7.6974216
TARGET-20-PAWSRG-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.562197	7.4718647
TARGET-20-PAWSTK-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	11.908443	1.8602138
TARGET-20-PAWSTK-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.9380665	2.690917
TARGET-20-PAWSWR-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.278927	9.549138
TARGET-20-PAWSWU-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.107476	0.5603637
TARGET-20-PAWSYM-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.093317	7.688517
TARGET-20-PAWSZL-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.368944	1.827706
TARGET-20-PAWTBX-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.1157465	3.8957245
TARGET-20-PAWTDZ-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.453205	8.001768
TARGET-20-PAWTEB-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.783218	0.7690858
TARGET-20-PAWTEI-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	7.7136426	9.672659
TARGET-20-PAWTGF-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.602524	7.882151
TARGET-20-PAWTHU-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.840392	7.4514112
TARGET-20-PAWTJU-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.043065	9.40819
TARGET-20-PAWTKY-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.431481	1.7361939
TARGET-20-PAWTKY-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.531965	5.2147226
TARGET-20-PAWTLZ-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.339715	5.6165757
TARGET-20-PAWTNN-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.57746	4.4994683
TARGET-20-PAWTNN-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.498932	1.1185279
TARGET-20-PAWTPD-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.7753105	0.6919021
TARGET-20-PAWTPD-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.709139	5.181149
TARGET-20-PAWTRR-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.08215	5.1131186
TARGET-20-PAWTSD-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.377564	1.3268138
TARGET-20-PAWTSD-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.160675	0.51929694
TARGET-20-PAWTSD-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.671736	4.8851247
TARGET-20-PAWTSM-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.182054	5.8797164
TARGET-20-PAWTTI-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.754718	2.5067668
TARGET-20-PAWTTI-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.64357	6.0580306
TARGET-20-PAWTWW-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.848802	5.0642734
TARGET-20-PAWTWW-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.803231	1.1233935
TARGET-20-PAWTWW-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.156742	4.5524344
TARGET-20-PAWTYD-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.494608	4.5572376
TARGET-20-PAWTYD-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.633441	5.6587906
TARGET-20-PAWTYT-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.624533	1.568247
TARGET-20-PAWTYT-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.125374	1.655667
TARGET-20-PAWTYT-EOI1-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.646529	2.6898956
TARGET-20-PAWTYT-EOI2-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.852302	3.0421832
TARGET-20-PAWUAE-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.878264	2.1181147
TARGET-20-PAWUAE-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.049575	2.083917
TARGET-20-PAWUBZ-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.163994	7.6363087
TARGET-20-PAWUCF-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.477887	2.05066
TARGET-20-PAWUCF-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.19358	2.2995663
TARGET-20-PAWUCG-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.195687	0.8559124
TARGET-20-PAWUEW-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.520128	9.181587
TARGET-20-PAWUEX-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	7.755695	9.650195
TARGET-20-PAWUEX-EOI1-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.134527	4.620017
TARGET-20-PAWUEX-EOI2-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.93014	3.8226156
TARGET-20-PAWUKE-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.980627	2.0850592
TARGET-20-PAWUMM-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.561306	4.2994742
TARGET-20-PAWUMM-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.300117	0.7892045
TARGET-20-PAWUMM-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.56775	5.939987
TARGET-20-PAWUNI-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.6653	4.4558525
TARGET-20-PAWUNI-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.793583	2.6852078
TARGET-20-PAWUNI-EOI1-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.913304	2.7507436
TARGET-20-PAWUNI-EOI2-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.799672	3.5130923
TARGET-20-PAWURP-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.99305	6.312056
TARGET-20-PAWURP-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.033318	5.7220945
TARGET-20-PAWUTL-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.035722	4.996821
TARGET-20-PAWUTL-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.188755	5.0972757
TARGET-20-PAWUTL-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.260305	5.443094
TARGET-20-PAWUUE-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	11.019986	2.229
TARGET-20-PAWUUY-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.378593	9.503406
TARGET-20-PAWUUY-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	7.4221835	9.477789
TARGET-20-PAWUWJ-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.23303	5.1381884
TARGET-20-PAWUWJ-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	9.766857	4.1766286
TARGET-20-PAWVBV-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.0389595	1.2275761
TARGET-20-PAWVCG-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.848063	5.046732
TARGET-20-PAWVCG-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.264187	1.1412413
TARGET-20-PAWVCG-10A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.287972	4.2705317
TARGET-20-PAWVGF-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.955063	7.420356
TARGET-20-PAWVGF-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	11.032529	7.766896
TARGET-20-PAWVGN-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.931034	2.2711039
TARGET-20-PAWVGN-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.459487	0.9797555
TARGET-20-PAWVLB-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.839655	2.6716328
TARGET-20-PAWVLI-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	7.998464	9.526751
TARGET-20-PAWVNC-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.128276	3.6905417
TARGET-20-PAWVNC-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.57636	4.882699
TARGET-20-PAWVNP-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	7.3733473	9.475434
TARGET-20-PAWVPZ-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.186976	9.488974
TARGET-20-PAWVUA-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	7.5007176	9.548184
TARGET-20-PAWVUX-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.523371	7.505983
TARGET-20-PAWVVJ-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.253144	5.8838105
TARGET-20-PAWVVJ-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.219126	5.6696415
TARGET-20-PAWVVR-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	9.847492	4.1634274
TARGET-20-PAWWCW-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.684265	1.2935907
TARGET-20-PAWWCW-40A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.276462	3.927125
TARGET-20-PAWWEE-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.260145	9.652107
TARGET-20-PAWWEE-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.081532	9.692886
TARGET-20-PAWWEI-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.928274	2.809667
TARGET-20-PAWWEI-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.351933	5.626308
TARGET-20-PAWWFF-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	11.152808	1.8921561
TARGET-20-PAWWID-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.381519	4.737422
TARGET-20-PAWWJN-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.443854	3.820543
TARGET-20-PAWWLI-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.596734	0.55758053
TARGET-20-PAWWMJ-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.6458025	0.73089457
TARGET-20-PAWWMJ-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.726902	5.0411277
TARGET-20-PAWWMZ-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	9.983598	5.267356
TARGET-20-PAWWPA-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.306605	0.65034604
TARGET-20-PAWWPA-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.32694	5.420494
TARGET-20-PAWWRG-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.795806	4.7724624
TARGET-20-PAWWRG-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.027808	2.73962
TARGET-20-PAWWRG-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.586742	4.902002
TARGET-20-PAWWTP-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.101929	4.4435477
TARGET-20-PAWWUN-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	7.314012	9.429753
TARGET-20-PAWWWE-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	17.388123	3.4030569
TARGET-20-PAWWWE-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.185015	4.964533
TARGET-20-PAWWWL-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.570425	5.361825
TARGET-20-PAWWWL-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.068513	3.741386
TARGET-20-PAWWWM-03A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.019494	6.078934
TARGET-20-PAWWWU-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.445813	1.7959045
TARGET-20-PAWWWU-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.57284	5.937373
TARGET-20-PAWWXU-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.040324	9.260064
TARGET-20-PAWWXU-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	7.8306866	9.662037
TARGET-20-PAWWYV-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.818586	2.7264235
TARGET-20-PAWWZL-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.479993	9.315408
TARGET-20-PAWWZL-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	7.562026	9.28296
TARGET-20-PAWXCK-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.434744	1.2873989
TARGET-20-PAWXCK-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.46442	5.855927
TARGET-20-PAWXCM-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	8.549433	9.535852
TARGET-20-PAWXCM-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.568905	4.792433
TARGET-20-PAWXIA-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	17.436247	3.3708389
TARGET-20-PAWXIA-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	17.466122	3.3486416
TARGET-20-PAWXPN-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.351587	4.2058244
TARGET-20-PAWXPN-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.269966	3.9334245
TARGET-20-PAWXSL-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.24917	1.8213164
TARGET-20-PAWXSX-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.168806	4.1282024
TARGET-20-PAWXSX-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.44711	5.956776
TARGET-20-PAWXWC-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	12.568621	2.1853046
TARGET-20-PAWXYG-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	13.500768	1.0805825
TARGET-20-PAWXZJ-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.83847	7.7149744
TARGET-20-PAWYDD-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	14.232109	1.6318204
TARGET-20-PAWYDD-14A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	16.290674	4.8328576
TARGET-20-PAWYEK-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	15.51297	0.6520148
TARGET-20-PAWYEM-04A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.755672	7.2720866
TARGET-20-PAWYEM-09A-01R	AML_B9	AML	WU-TARGET_AML_B9-STRANDED_RSEM_gene_count.2025-12-20_15-35-14.txt	UNKNOWN	10.777174	7.2657747
